,Never Moved,2+ Years,1-2 Years,6 Months - 1 Year,3 Months - 6 Months,1 Month - 3 Months,1 Week - 1 Month,< 1 Week
2017-06-24,0.9979,0.0,0.0,0.0,0.0,0.0,0.0,0.0021
2017-06-25,0.9951,0.0,0.0,0.0,0.0,0.0,0.0,0.0049
2017-06-26,0.9937,0.0,0.0,0.0,0.0,0.0,0.0,0.0063
2017-06-27,0.9863,0.0,0.0,0.0,0.0,0.0,0.0,0.0137
2017-06-28,0.9827,0.0,0.0,0.0,0.0,0.0,0.0,0.0173
2017-06-29,0.9733,0.0,0.0,0.0,0.0,0.0,0.0,0.0267
2017-06-30,0.9692,0.0,0.0,0.0,0.0,0.0,0.0,0.0308
2017-07-01,0.9677,0.0,0.0,0.0,0.0,0.0,0.0018,0.0305
2017-07-02,0.9668,0.0,0.0,0.0,0.0,0.0,0.0043,0.0289
2017-07-03,0.9637,0.0,0.0,0.0,0.0,0.0,0.0056,0.0307
2017-07-04,0.9592,0.0,0.0,0.0,0.0,0.0,0.0124,0.0284
2017-07-05,0.9534,0.0,0.0,0.0,0.0,0.0,0.0156,0.031
2017-07-06,0.9517,0.0,0.0,0.0,0.0,0.0,0.0243,0.024
2017-07-07,0.9493,0.0,0.0,0.0,0.0,0.0,0.0278,0.0229
2017-07-08,0.9456,0.0,0.0,0.0,0.0,0.0,0.0291,0.0253
2017-07-09,0.9434,0.0,0.0,0.0,0.0,0.0,0.0301,0.0265
2017-07-10,0.9418,0.0,0.0,0.0,0.0,0.0,0.0328,0.0254
2017-07-11,0.9387,0.0,0.0,0.0,0.0,0.0,0.0374,0.0239
2017-07-12,0.9349,0.0,0.0,0.0,0.0,0.0,0.0427,0.0224
2017-07-13,0.9333,0.0,0.0,0.0,0.0,0.0,0.0443,0.0224
2017-07-14,0.9305,0.0,0.0,0.0,0.0,0.0,0.0464,0.0231
2017-07-15,0.93,0.0,0.0,0.0,0.0,0.0,0.0521,0.0179
2017-07-16,0.9297,0.0,0.0,0.0,0.0,0.0,0.0548,0.0155
2017-07-17,0.923,0.0,0.0,0.0,0.0,0.0,0.0545,0.0225
2017-07-18,0.9226,0.0,0.0,0.0,0.0,0.0,0.0573,0.0201
2017-07-19,0.9165,0.0,0.0,0.0,0.0,0.0,0.0613,0.0222
2017-07-20,0.9137,0.0,0.0,0.0,0.0,0.0,0.0627,0.0236
2017-07-21,0.9123,0.0,0.0,0.0,0.0,0.0,0.0654,0.0223
2017-07-22,0.9102,0.0,0.0,0.0,0.0,0.0007,0.0653,0.0238
2017-07-23,0.9071,0.0,0.0,0.0,0.0,0.0028,0.0636,0.0265
2017-07-24,0.9066,0.0,0.0,0.0,0.0,0.0036,0.0718,0.018
2017-07-25,0.9044,0.0,0.0,0.0,0.0,0.0103,0.0655,0.0198
2017-07-26,0.9039,0.0,0.0,0.0,0.0,0.0131,0.069,0.014
2017-07-27,0.9035,0.0,0.0,0.0,0.0,0.0213,0.0635,0.0117
2017-07-28,0.9033,0.0,0.0,0.0,0.0,0.0237,0.0632,0.0098
2017-07-29,0.9027,0.0,0.0,0.0,0.0,0.0259,0.0631,0.0083
2017-07-30,0.902,0.0,0.0,0.0,0.0,0.0269,0.0651,0.006
2017-07-31,0.9007,0.0,0.0,0.0,0.0,0.029,0.0633,0.007
2017-08-01,0.9006,0.0,0.0,0.0,0.0,0.0336,0.0611,0.0047
2017-08-02,0.9004,0.0,0.0,0.0,0.0,0.0387,0.0568,0.0041
2017-08-03,0.9003,0.0,0.0,0.0,0.0,0.0405,0.0556,0.0036
2017-08-04,0.8984,0.0,0.0,0.0,0.0,0.0427,0.0535,0.0054
2017-08-05,0.8983,0.0,0.0,0.0,0.0,0.0486,0.0476,0.0055
2017-08-06,0.8982,0.0,0.0,0.0,0.0,0.0512,0.0456,0.005
2017-08-07,0.8982,0.0,0.0,0.0,0.0,0.0528,0.0453,0.0037
2017-08-08,0.8981,0.0,0.0,0.0,0.0,0.0556,0.0426,0.0037
2017-08-09,0.8978,0.0,0.0,0.0,0.0,0.0596,0.0386,0.004
2017-08-10,0.8977,0.0,0.0,0.0,0.0,0.0614,0.0367,0.0042
2017-08-11,0.8975,0.0,0.0,0.0,0.0,0.0641,0.0358,0.0026
2017-08-12,0.8969,0.0,0.0,0.0,0.0,0.0643,0.0366,0.0022
2017-08-13,0.8965,0.0,0.0,0.0,0.0,0.0643,0.0356,0.0036
2017-08-14,0.8962,0.0,0.0,0.0,0.0,0.0733,0.0262,0.0043
2017-08-15,0.896,0.0,0.0,0.0,0.0,0.0738,0.0257,0.0045
2017-08-16,0.8958,0.0,0.0,0.0,0.0,0.0799,0.0198,0.0045
2017-08-17,0.8956,0.0,0.0,0.0,0.0,0.0823,0.0178,0.0043
2017-08-18,0.8954,0.0,0.0,0.0,0.0,0.0838,0.0164,0.0044
2017-08-19,0.8953,0.0,0.0,0.0,0.0,0.0858,0.0153,0.0036
2017-08-20,0.8953,0.0,0.0,0.0,0.0,0.0888,0.0139,0.002
2017-08-21,0.8951,0.0,0.0,0.0,0.0,0.0893,0.014,0.0016
2017-08-22,0.8943,0.0,0.0,0.0,0.0,0.0915,0.0121,0.0021
2017-08-23,0.8941,0.0,0.0,0.0,0.0,0.0923,0.0117,0.0019
2017-08-24,0.894,0.0,0.0,0.0,0.0,0.0929,0.0112,0.0019
2017-08-25,0.894,0.0,0.0,0.0,0.0,0.093,0.0111,0.0019
2017-08-26,0.8939,0.0,0.0,0.0,0.0,0.0933,0.011,0.0018
2017-08-27,0.8938,0.0,0.0,0.0,0.0,0.0941,0.0103,0.0018
2017-08-28,0.8938,0.0,0.0,0.0,0.0,0.0954,0.0092,0.0016
2017-08-29,0.8932,0.0,0.0,0.0,0.0,0.0953,0.0098,0.0017
2017-08-30,0.8931,0.0,0.0,0.0,0.0,0.0954,0.0099,0.0016
2017-08-31,0.893,0.0,0.0,0.0,0.0,0.0954,0.0099,0.0017
2017-09-01,0.8929,0.0,0.0,0.0,0.0,0.0971,0.0083,0.0017
2017-09-02,0.8924,0.0,0.0,0.0,0.0,0.0982,0.0075,0.0019
2017-09-03,0.8922,0.0,0.0,0.0,0.0,0.0983,0.0074,0.0021
2017-09-04,0.8922,0.0,0.0,0.0,0.0,0.0982,0.0074,0.0022
2017-09-05,0.8919,0.0,0.0,0.0,0.0,0.0983,0.0082,0.0016
2017-09-06,0.8919,0.0,0.0,0.0,0.0,0.0987,0.0079,0.0015
2017-09-07,0.8918,0.0,0.0,0.0,0.0,0.0991,0.0077,0.0014
2017-09-08,0.8918,0.0,0.0,0.0,0.0,0.0992,0.0077,0.0013
2017-09-09,0.8917,0.0,0.0,0.0,0.0,0.1001,0.0073,0.0009
2017-09-10,0.8917,0.0,0.0,0.0,0.0,0.1018,0.0059,0.0006
2017-09-11,0.8916,0.0,0.0,0.0,0.0,0.1022,0.0054,0.0008
2017-09-12,0.8915,0.0,0.0,0.0,0.0,0.1024,0.0054,0.0007
2017-09-13,0.8913,0.0,0.0,0.0,0.0,0.1028,0.005,0.0009
2017-09-14,0.8913,0.0,0.0,0.0,0.0,0.103,0.0049,0.0008
2017-09-15,0.8913,0.0,0.0,0.0,0.0,0.103,0.0049,0.0008
2017-09-16,0.8913,0.0,0.0,0.0,0.0,0.1034,0.0046,0.0007
2017-09-17,0.8912,0.0,0.0,0.0,0.0,0.1035,0.0045,0.0008
2017-09-18,0.891,0.0,0.0,0.0,0.0,0.1037,0.0046,0.0007
2017-09-19,0.8909,0.0,0.0,0.0,0.0,0.1044,0.004,0.0007
2017-09-20,0.8905,0.0,0.0,0.0,0.0,0.1046,0.004,0.0009
2017-09-21,0.8889,0.0,0.0,0.0,0.0,0.1045,0.0039,0.0027
2017-09-22,0.8882,0.0,0.0,0.0,0.0,0.1046,0.0038,0.0034
2017-09-23,0.8881,0.0,0.0,0.0,0.0007,0.1042,0.0035,0.0035
2017-09-24,0.8879,0.0,0.0,0.0,0.0028,0.1019,0.0035,0.0039
2017-09-25,0.8878,0.0,0.0,0.0,0.0036,0.101,0.0037,0.0039
2017-09-26,0.8878,0.0,0.0,0.0,0.0103,0.0952,0.003,0.0037
2017-09-27,0.8872,0.0,0.0,0.0,0.0131,0.0925,0.0033,0.0039
2017-09-28,0.8867,0.0,0.0,0.0,0.0212,0.0846,0.0047,0.0028
2017-09-29,0.8866,0.0,0.0,0.0,0.0234,0.0825,0.0052,0.0023
2017-09-30,0.8862,0.0,0.0,0.0,0.0255,0.0808,0.0047,0.0028
2017-10-01,0.8852,0.0,0.0,0.0,0.0265,0.0801,0.005,0.0032
2017-10-02,0.8851,0.0,0.0,0.0,0.0287,0.078,0.0051,0.0031
2017-10-03,0.8825,0.0,0.0,0.0,0.0333,0.0731,0.0049,0.0062
2017-10-04,0.8825,0.0,0.0,0.0,0.0384,0.0677,0.0055,0.0059
2017-10-05,0.8825,0.0,0.0,0.0,0.0402,0.0576,0.0058,0.0139
2017-10-06,0.8825,0.0,0.0,0.0,0.0421,0.055,0.0059,0.0145
2017-10-07,0.8825,0.0,0.0,0.0,0.0479,0.0493,0.0065,0.0138
2017-10-08,0.8825,0.0,0.0,0.0,0.0507,0.0465,0.0075,0.0128
2017-10-09,0.8824,0.0,0.0,0.0,0.0523,0.0452,0.0072,0.0129
2017-10-10,0.8821,0.0,0.0,0.0,0.055,0.0427,0.0102,0.01
2017-10-11,0.8821,0.0,0.0,0.0,0.0585,0.0394,0.0102,0.0098
2017-10-12,0.882,0.0,0.0,0.0,0.06,0.0379,0.0187,0.0014
2017-10-13,0.8819,0.0,0.0,0.0,0.0621,0.0358,0.0194,0.0008
2017-10-14,0.8817,0.0,0.0,0.0,0.0623,0.0355,0.0194,0.0011
2017-10-15,0.8815,0.0,0.0,0.0,0.0626,0.0351,0.0193,0.0015
2017-10-16,0.8814,0.0,0.0,0.0,0.063,0.0349,0.0191,0.0016
2017-10-17,0.8812,0.0,0.0,0.0,0.0634,0.0347,0.0191,0.0016
2017-10-18,0.8812,0.0,0.0,0.0,0.0695,0.029,0.0187,0.0016
2017-10-19,0.8812,0.0,0.0,0.0,0.0718,0.0281,0.0175,0.0014
2017-10-20,0.8812,0.0,0.0,0.0,0.0732,0.0272,0.017,0.0014
2017-10-21,0.8812,0.0,0.0,0.0,0.0751,0.0254,0.0172,0.0011
2017-10-22,0.8812,0.0,0.0,0.0,0.0781,0.023,0.0169,0.0008
2017-10-23,0.8812,0.0,0.0,0.0,0.0786,0.0227,0.017,0.0005
2017-10-24,0.8812,0.0,0.0,0.0,0.0808,0.0206,0.0171,0.0003
2017-10-25,0.8812,0.0,0.0,0.0,0.0815,0.0202,0.0168,0.0003
2017-10-26,0.8812,0.0,0.0,0.0,0.0821,0.02,0.0163,0.0004
2017-10-27,0.8806,0.0,0.0,0.0,0.0821,0.02,0.0163,0.001
2017-10-28,0.88,0.0,0.0,0.0,0.0826,0.0202,0.0157,0.0015
2017-10-29,0.8794,0.0,0.0,0.0,0.083,0.0207,0.0149,0.002
2017-10-30,0.8794,0.0,0.0,0.0,0.0838,0.0198,0.0149,0.0021
2017-10-31,0.8792,0.0,0.0,0.0,0.0839,0.0229,0.0116,0.0024
2017-11-01,0.8789,0.0,0.0,0.0,0.0838,0.0229,0.0114,0.003
2017-11-02,0.8785,0.0,0.0,0.0,0.0839,0.0314,0.0029,0.0033
2017-11-03,0.8783,0.0,0.0,0.0,0.0856,0.0303,0.0029,0.0029
2017-11-04,0.8783,0.0,0.0,0.0,0.0867,0.0292,0.0035,0.0023
2017-11-05,0.878,0.0,0.0,0.0,0.0869,0.029,0.0041,0.002
2017-11-06,0.878,0.0,0.0,0.0,0.0869,0.0291,0.0041,0.0019
2017-11-07,0.878,0.0,0.0,0.0,0.0869,0.0292,0.0043,0.0016
2017-11-08,0.878,0.0,0.0,0.0,0.0871,0.0289,0.0049,0.0011
2017-11-09,0.878,0.0,0.0,0.0,0.0875,0.0287,0.0051,0.0007
2017-11-10,0.878,0.0,0.0,0.0,0.0874,0.0287,0.0053,0.0006
2017-11-11,0.878,0.0,0.0,0.0,0.0882,0.0283,0.0049,0.0006
2017-11-12,0.878,0.0,0.0,0.0,0.0899,0.027,0.0048,0.0003
2017-11-13,0.8779,0.0,0.0,0.0,0.0905,0.0267,0.0045,0.0004
2017-11-14,0.8778,0.0,0.0,0.0,0.0908,0.0265,0.0043,0.0006
2017-11-15,0.8778,0.0,0.0,0.0,0.0911,0.0261,0.0044,0.0006
2017-11-16,0.8777,0.0,0.0,0.0,0.0912,0.0259,0.0044,0.0008
2017-11-17,0.8777,0.0,0.0,0.0,0.0912,0.026,0.0045,0.0006
2017-11-18,0.8777,0.0,0.0,0.0,0.0916,0.0257,0.0044,0.0006
2017-11-19,0.8777,0.0,0.0,0.0,0.0917,0.0257,0.0043,0.0006
2017-11-20,0.8776,0.0,0.0,0.0,0.0918,0.0256,0.0044,0.0006
2017-11-21,0.8772,0.0,0.0,0.0,0.0926,0.0248,0.0046,0.0008
2017-11-22,0.8772,0.0,0.0,0.0,0.0928,0.0246,0.0047,0.0007
2017-11-23,0.8763,0.0,0.0,0.0,0.0929,0.0246,0.0048,0.0014
2017-11-24,0.8763,0.0,0.0,0.0,0.0929,0.0252,0.0041,0.0015
2017-11-25,0.8761,0.0,0.0,0.0,0.0932,0.0255,0.0035,0.0017
2017-11-26,0.8761,0.0,0.0,0.0,0.0932,0.0259,0.0029,0.0019
2017-11-27,0.8756,0.0,0.0,0.0,0.0928,0.026,0.0029,0.0027
2017-11-28,0.8755,0.0,0.0,0.0,0.0935,0.0254,0.0029,0.0027
2017-11-29,0.8753,0.0,0.0,0.0,0.0932,0.0258,0.0024,0.0033
2017-11-30,0.875,0.0,0.0,0.0,0.0933,0.0261,0.0029,0.0027
2017-12-01,0.875,0.0,0.0,0.0,0.0933,0.0263,0.0027,0.0027
2017-12-02,0.8749,0.0,0.0,0.0,0.0938,0.0258,0.0029,0.0026
2017-12-03,0.8749,0.0,0.0,0.0,0.094,0.0258,0.0028,0.0025
2017-12-04,0.8729,0.0,0.0,0.0,0.094,0.0257,0.0037,0.0037
2017-12-05,0.8718,0.0,0.0,0.0,0.0939,0.0252,0.004,0.0051
2017-12-06,0.8708,0.0,0.0,0.0,0.0937,0.0253,0.0046,0.0056
2017-12-07,0.8702,0.0,0.0,0.0,0.0937,0.0252,0.0049,0.006
2017-12-08,0.87,0.0,0.0,0.0,0.0937,0.0253,0.0048,0.0062
2017-12-09,0.8694,0.0,0.0,0.0,0.0938,0.025,0.0049,0.0069
2017-12-10,0.8694,0.0,0.0,0.0,0.0938,0.025,0.005,0.0068
2017-12-11,0.8691,0.0,0.0,0.0,0.094,0.0246,0.007,0.0053
2017-12-12,0.8686,0.0,0.0,0.0,0.0942,0.0245,0.0085,0.0042
2017-12-13,0.8677,0.0,0.0,0.0,0.0944,0.0244,0.0096,0.0039
2017-12-14,0.8662,0.0,0.0,0.0,0.0938,0.0245,0.0101,0.0054
2017-12-15,0.8651,0.0,0.0,0.0,0.0931,0.0232,0.0102,0.0084
2017-12-16,0.8644,0.0,0.0,0.0,0.0929,0.0232,0.011,0.0085
2017-12-17,0.864,0.0,0.0,0.0,0.093,0.0231,0.011,0.0089
2017-12-18,0.8635,0.0,0.0,0.0,0.0932,0.0229,0.0115,0.0089
2017-12-19,0.8634,0.0,0.0,0.0,0.0932,0.023,0.0118,0.0086
2017-12-20,0.8625,0.0,0.0,0.0,0.0935,0.0227,0.0126,0.0087
2017-12-21,0.8624,0.0,0.0,0.0,0.094,0.0231,0.0139,0.0066
2017-12-22,0.8617,0.0,0.0,0.0,0.0944,0.0228,0.0168,0.0043
2017-12-23,0.8612,0.0,0.0,0.0007,0.0937,0.023,0.0176,0.0038
2017-12-24,0.861,0.0,0.0,0.0024,0.0923,0.0229,0.0178,0.0036
2017-12-25,0.8609,0.0,0.0,0.0032,0.0917,0.0236,0.0175,0.0031
2017-12-26,0.8609,0.0,0.0,0.0093,0.0856,0.0239,0.0176,0.0027
2017-12-27,0.8609,0.0,0.0,0.0121,0.0827,0.0242,0.0182,0.0019
2017-12-28,0.8606,0.0,0.0,0.0184,0.0767,0.0242,0.018,0.0021
2017-12-29,0.8599,0.0,0.0,0.0203,0.0747,0.0242,0.0186,0.0023
2017-12-30,0.8596,0.0,0.0,0.0223,0.0716,0.0237,0.0189,0.0039
2017-12-31,0.8595,0.0,0.0,0.0233,0.071,0.0234,0.019,0.0038
2018-01-01,0.8595,0.0,0.0,0.0254,0.0689,0.0255,0.017,0.0037
2018-01-02,0.859,0.0,0.0,0.0296,0.0676,0.0239,0.0152,0.0047
2018-01-03,0.8586,0.0,0.0,0.0342,0.063,0.0249,0.0141,0.0052
2018-01-04,0.8584,0.0,0.0,0.036,0.0697,0.017,0.0137,0.0052
2018-01-05,0.8582,0.0,0.0,0.0379,0.0685,0.0166,0.0143,0.0045
2018-01-06,0.8582,0.0,0.0,0.0436,0.0628,0.0174,0.0156,0.0024
2018-01-07,0.8582,0.0,0.0,0.0462,0.0602,0.0174,0.0157,0.0023
2018-01-08,0.8573,0.0,0.0,0.0477,0.0586,0.0179,0.0151,0.0034
2018-01-09,0.8569,0.0,0.0,0.0503,0.0561,0.0184,0.0156,0.0027
2018-01-10,0.8566,0.0,0.0,0.0531,0.0532,0.0192,0.0155,0.0024
2018-01-11,0.8561,0.0,0.0,0.0544,0.0521,0.0212,0.0136,0.0026
2018-01-12,0.8554,0.0,0.0,0.0565,0.05,0.0241,0.0108,0.0032
2018-01-13,0.855,0.0,0.0,0.0568,0.0501,0.0247,0.0098,0.0036
2018-01-14,0.8545,0.0,0.0,0.057,0.0501,0.0246,0.0094,0.0044
2018-01-15,0.8527,0.0,0.0,0.0572,0.0499,0.0249,0.0096,0.0057
2018-01-16,0.8521,0.0,0.0,0.0575,0.0494,0.0252,0.0097,0.0061
2018-01-17,0.8509,0.0,0.0,0.0633,0.0435,0.0262,0.009,0.0071
2018-01-18,0.8509,0.0,0.0,0.0652,0.0415,0.0262,0.0093,0.0069
2018-01-19,0.8506,0.0,0.0,0.0663,0.0403,0.0269,0.0094,0.0065
2018-01-20,0.85,0.0,0.0,0.0679,0.0387,0.0273,0.0093,0.0068
2018-01-21,0.8481,0.0,0.0,0.0702,0.0359,0.0274,0.01,0.0084
2018-01-22,0.8481,0.0,0.0,0.0707,0.0354,0.0275,0.0122,0.0061
2018-01-23,0.8477,0.0,0.0,0.0724,0.0337,0.0275,0.0131,0.0056
2018-01-24,0.8473,0.0,0.0,0.0729,0.033,0.0277,0.014,0.0051
2018-01-25,0.8472,0.0,0.0,0.0734,0.0326,0.0279,0.014,0.0049
2018-01-26,0.8471,0.0,0.0,0.0735,0.0332,0.028,0.0136,0.0046
2018-01-27,0.8467,0.0,0.0,0.0738,0.0334,0.0293,0.0123,0.0045
2018-01-28,0.8467,0.0,0.0,0.0742,0.0336,0.0288,0.0147,0.002
2018-01-29,0.8466,0.0,0.0,0.075,0.0328,0.0287,0.0147,0.0022
2018-01-30,0.8464,0.0,0.0,0.0749,0.0328,0.0294,0.014,0.0025
2018-01-31,0.8464,0.0,0.0,0.075,0.0333,0.0295,0.0141,0.0017
2018-02-01,0.8464,0.0,0.0,0.0751,0.0336,0.0294,0.0139,0.0016
2018-02-02,0.8464,0.0,0.0,0.0767,0.0323,0.0291,0.0139,0.0016
2018-02-03,0.8464,0.0,0.0,0.0777,0.0313,0.0288,0.0145,0.0013
2018-02-04,0.8464,0.0,0.0,0.0779,0.0312,0.0286,0.0145,0.0014
2018-02-05,0.8462,0.0,0.0,0.0779,0.0312,0.0295,0.0138,0.0014
2018-02-06,0.8461,0.0,0.0,0.0779,0.0312,0.0299,0.0141,0.0008
2018-02-07,0.8461,0.0,0.0,0.078,0.0312,0.0301,0.0138,0.0008
2018-02-08,0.846,0.0,0.0,0.0784,0.0308,0.0305,0.0134,0.0009
2018-02-09,0.846,0.0,0.0,0.0785,0.0309,0.0311,0.0127,0.0008
2018-02-10,0.8459,0.0,0.0,0.079,0.0304,0.0315,0.0125,0.0007
2018-02-11,0.8457,0.0,0.0,0.0807,0.0287,0.0324,0.0117,0.0008
2018-02-12,0.8456,0.0,0.0,0.0812,0.0282,0.0346,0.0096,0.0008
2018-02-13,0.8456,0.0,0.0,0.0815,0.0281,0.0353,0.0088,0.0007
2018-02-14,0.8456,0.0,0.0,0.0819,0.0277,0.0366,0.0075,0.0007
2018-02-15,0.8456,0.0,0.0,0.0821,0.0277,0.0367,0.0073,0.0006
2018-02-16,0.8456,0.0,0.0,0.0821,0.0277,0.0371,0.007,0.0005
2018-02-17,0.8453,0.0,0.0,0.0825,0.0273,0.0378,0.0064,0.0007
2018-02-18,0.8452,0.0,0.0,0.0826,0.0272,0.0403,0.0041,0.0006
2018-02-19,0.8451,0.0,0.0,0.0827,0.0272,0.0402,0.0043,0.0005
2018-02-20,0.8451,0.0,0.0,0.0834,0.0268,0.0403,0.0039,0.0005
2018-02-21,0.8451,0.0,0.0,0.0836,0.0266,0.041,0.0031,0.0006
2018-02-22,0.8449,0.0,0.0,0.0837,0.0274,0.0402,0.003,0.0008
2018-02-23,0.8448,0.0,0.0,0.0838,0.0274,0.0402,0.0029,0.0009
2018-02-24,0.8445,0.0,0.0,0.084,0.0274,0.0405,0.0026,0.001
2018-02-25,0.8438,0.0,0.0,0.0841,0.0275,0.0403,0.0027,0.0016
2018-02-26,0.8438,0.0,0.0,0.0841,0.0284,0.0396,0.0026,0.0015
2018-02-27,0.8437,0.0,0.0,0.0848,0.028,0.04,0.0019,0.0016
2018-02-28,0.8437,0.0,0.0,0.0849,0.0284,0.0395,0.002,0.0015
2018-03-01,0.8435,0.0,0.0,0.0849,0.0287,0.0392,0.0022,0.0015
2018-03-02,0.8432,0.0,0.0,0.085,0.0287,0.0392,0.0022,0.0017
2018-03-03,0.843,0.0,0.0,0.0854,0.0283,0.0393,0.0024,0.0016
2018-03-04,0.8427,0.0,0.0,0.0856,0.0281,0.0393,0.003,0.0013
2018-03-05,0.8425,0.0,0.0,0.0857,0.0301,0.0374,0.0028,0.0015
2018-03-06,0.8425,0.0,0.0,0.086,0.0315,0.0358,0.0028,0.0014
2018-03-07,0.8425,0.0,0.0,0.086,0.0327,0.0346,0.0028,0.0014
2018-03-08,0.8189,0.0,0.0,0.086,0.0333,0.034,0.0029,0.0249
2018-03-09,0.793,0.0,0.0,0.0851,0.0336,0.0338,0.0031,0.0514
2018-03-10,0.7929,0.0,0.0,0.0852,0.0343,0.0331,0.0033,0.0512
2018-03-11,0.7929,0.0,0.0,0.0852,0.0343,0.0333,0.0035,0.0508
2018-03-12,0.7929,0.0,0.0,0.0855,0.0346,0.0329,0.0035,0.0506
2018-03-13,0.7928,0.0,0.0,0.0857,0.035,0.0323,0.0035,0.0507
2018-03-14,0.7927,0.0,0.0,0.0859,0.0355,0.0316,0.0035,0.0508
2018-03-15,0.7926,0.0,0.0,0.0859,0.0373,0.0298,0.0272,0.0272
2018-03-16,0.7926,0.0,0.0,0.0859,0.0402,0.0269,0.054,0.0004
2018-03-17,0.7925,0.0,0.0,0.0859,0.0412,0.0262,0.0538,0.0004
2018-03-18,0.7924,0.0,0.0,0.086,0.0414,0.026,0.0537,0.0005
2018-03-19,0.7922,0.0,0.0,0.0862,0.0418,0.0255,0.0536,0.0007
2018-03-20,0.7921,0.0,0.0,0.0864,0.0419,0.0252,0.0537,0.0007
2018-03-21,0.7918,0.0,0.0,0.0868,0.0425,0.0243,0.0537,0.0009
2018-03-22,0.7918,0.0,0.0,0.0873,0.0419,0.0244,0.0536,0.001
2018-03-23,0.7917,0.0,0.0,0.0876,0.0421,0.0239,0.0535,0.0012
2018-03-24,0.7912,0.0,0.0,0.0866,0.0426,0.0238,0.0532,0.0026
2018-03-25,0.791,0.0,0.0,0.0869,0.0425,0.0243,0.0526,0.0027
2018-03-26,0.791,0.0,0.0,0.087,0.0424,0.0241,0.0528,0.0027
2018-03-27,0.791,0.0,0.0,0.0869,0.0424,0.0242,0.0528,0.0027
2018-03-28,0.7909,0.0,0.0,0.0871,0.0424,0.024,0.0531,0.0025
2018-03-29,0.7908,0.0,0.0,0.0874,0.0423,0.024,0.0531,0.0024
2018-03-30,0.7908,0.0,0.0,0.0875,0.043,0.0235,0.053,0.0022
2018-03-31,0.7908,0.0,0.0,0.0881,0.0444,0.0218,0.0542,0.0007
2018-04-01,0.7906,0.0,0.0,0.0885,0.0441,0.0221,0.054,0.0007
2018-04-02,0.7904,0.0,0.0,0.0885,0.0441,0.0223,0.054,0.0007
2018-04-03,0.7901,0.0,0.0,0.0917,0.0419,0.0212,0.0541,0.001
